sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	qc_pass	qc_reasons
vae_candidate_000875	abb5b95360d165cee616e91cd6e0ea9611a15609d426a1c2c05f2c1c4d61616a	true	false	eos	94	True	False	False	False	True	0.06818387313935376	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000876	7473a1f66e79ee674ff19cb246275ee2689436bcad8cd11261e17459d30e62d5	true	false	eos	82	True	False	False	False	True	0.01645541672111614	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000877	0ae56149186459a76f10bdc7ea130e999d8d2f5899274644ddb8d61fec4cdb14	true	false	eos	66	True	False	False	False	True	0.07116728788034332	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000878	caa3159d0ec21845d38ccfda85d56b636741897b7e427b17c0da776b1dcc5d73	true	false	eos	69	True	False	False	False	True	0.12402548474032617	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000879	75ae47088dae62e360bfe9bcc0f8a858561b339494e6f5b7eebd08b2023ead9d	true	false	eos	74	True	False	False	False	True	0.04864632715296292	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000880	8feedaf83043353c9b1d0080b453dc2a13d7f276d6b139295daeaeb97b3bba90	true	false	eos	130	True	False	False	False	True	0.024716290215659444	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000881	eabd735fb7bd922b0f8752aa421424aeefdaf5f38629a4e6fb7719bd2a0de670	true	false	eos	111	True	False	False	False	True	0.030743423417395666	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000882	db801ed9053597c33f2972d53072dbcbd3e79bffd9f7a17d37368285d25f6426	true	false	eos	124	True	False	False	False	True	0.025307859794542593	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000883	d43f5e906fb591eb8eb61adec77d07404e98b8b28e0e08b4e8db642bfb62d286	true	false	eos	92	True	False	False	False	True	0.02201837748968878	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000884	2abd1dd3734d37cb28f9344192dff3b92797ff99beafd9615f5738bdd73ec55b	true	false	eos	134	True	False	False	False	True	0.03993971416995656	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000885	946a6ca808b33bda26c7456d3d5f75cb5f1637cfa467fc6b316a653b0254473f	true	false	eos	55	True	False	False	False	True	0.07485453618120799	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000886	cca5bd96a5abafa91e7fc72a3050ba0614d47fc3bdbe9c2bb88cb103161705fa	true	false	eos	116	True	False	False	False	True	0.023506793974015932	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000887	6a201d17cebaf11501b1346ba2bcd6c3d9971b1c009c646318d3307ef9560b26	true	false	eos	68	True	False	False	False	True	0.020872952401939066	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000888	94d525d638d95151b4de229b267eaa7375c51bffed75f7f3186276564dfc4ccb	true	false	eos	149	True	False	False	False	True	0.03023080637079361	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000889	4d15240600ecc4d9adab8e28682ba6406c3bf6b1cd9fc5a61bfd5d86ee373330	true	false	eos	86	True	False	False	False	True	0.045857672850349335	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000890	1a02c2a45b85324391ebac87e04b7641b3ff150e41be988d7a077247c5f3a8cc	true	false	eos	135	True	False	False	False	True	0.027089780486907446	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000891	78b0f3a2b2b68ee341ae17d14a54886495eabd383ba602ff7e5f85140799c6e7	true	false	eos	80	True	False	False	False	True	0.018852283770115556	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000892	52211b8597aa3ee2588f8cea719bff9418aa2bcc1c4182d74ed2087bb5ae98f5	false	true	length_cap	180	True	False	True	False	True	0.056075093393780785	0.06381829728796119	False	True	False	[]	True	False	[]	True	generation_cap_warning
vae_candidate_000893	e0418d8859cb8e82c87632e5f412cc137288a223a5201ad28455d8016dd946e2	true	false	eos	117	True	False	False	False	True	0.04689689137425526	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000894	80d47582a125f6161ae060ee831067b29e9a51085516c39a12acc95d250e1345	true	false	eos	139	True	False	False	False	True	0.03467209459767383	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000895	ae3e200e80e20ea626789747bae49c211374d5200f09b727ca3ec311d4e86935	true	false	eos	72	True	False	False	False	True	0.01915166664077842	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000896	92c52ddb68b9f2dbaa03a03c132e4d71a40294f2c3e4f1ddf206d2e3b0f3c505	true	false	eos	122	True	False	False	False	True	0.01776720278838294	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000897	7f8a096c0a94875e4f541c3923c361223799a521843a5390cf31bc8be340c961	true	false	eos	55	True	False	False	False	True	0.05803192049292113	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000898	8be360d77114fbc18ecbe92fe2936a1f81b54ebd69fc202efdb3a04ea4a7db10	true	false	eos	116	True	False	False	False	True	0.011753011272541025	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000899	05de6a85b151a6b600d1e22d692c4adf363098109f96c94e21210f88c7b874ef	true	false	eos	104	True	False	False	False	True	0.06471710867357994	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000900	00c3e52305cebeb585232daa3807a2c50d3442e1f88be148c74ec535d271b178	true	false	eos	89	True	False	False	False	True	0.020788600967025058	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000901	7e6e24d98c390ff8736f88efd653d88a19e90d9e4cd8579221b1215607b11d49	true	false	eos	97	True	False	False	False	True	0.025411288960748686	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000902	9830d1dede3a9fe5475e7e4b531860b9099c1c11212d3eb396f1a099b6f84bb6	true	false	eos	149	True	False	False	False	True	0.01730617946861917	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000903	aca2abfc6de64d5a9afa9e8ed3e4b890b59444c00f66dec5bd0766213cb619ff	true	false	eos	95	True	False	False	False	True	0.011837745287116433	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000904	bfa524ef5e2f08d76faae767e4afaa60d34387eb3afe70cb32a993ea8e23d9e3	true	false	eos	67	True	False	False	False	True	0.04099542013034388	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000905	3dd00c9183d716848d85329d9c73e90106f5b0093eabf627888ed7c79658f923	true	false	eos	92	True	False	False	False	True	0.016946701357833483	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000906	6faa50ef7527c3d01da2ad690e187bdeb62b3d7cac23336fc53b47b1d585b634	true	false	eos	72	True	False	False	False	True	0.04882578000977855	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000907	22e388b983f8668df8554f0ecd479c9e8b2c88611cd2ba43c21c148cb759b9ca	true	false	eos	56	True	False	False	False	True	0.1455373422259939	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000908	aba7dd779117b9479e3c747cee7d27f257be375eb04f9a4546acb4b26d2cb0a0	true	false	eos	96	True	False	False	False	True	0.016316232007197312	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000909	3d5b2c69068bae4cce3a45aa9944919c59b59253022b7b7961cfbac32c155df4	true	false	eos	105	True	False	False	False	True	0.010380617444108732	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000910	489cbd1c55bed028981620c9ae104a93cc61deaccbb57c39fb15673248360b0f	true	false	eos	115	True	False	False	False	True	0.02661834232659996	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000911	0ade9e9d4264f90b522033c4fa9033da2565020d4540a7ef2b49c103604f7bd0	true	false	eos	154	True	False	False	False	True	0.034162787868509514	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000912	59c908cbd00abbfdfa893315b82d461fdd5157d50a4aa36391fb40fbcd6a0d84	true	false	eos	91	True	False	False	False	True	0.014638566736889413	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000913	6d04e656c4b3aa499cbcfe920276fb025812ffd23f3f983e7ce57507b2da1d3f	true	false	eos	97	True	False	False	False	True	0.01947493872479255	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000914	0bf1aa4c7c9f548c28f0a1f17a83491c20146ab9ce74626081693fb4a4c40c56	true	false	eos	98	True	False	False	False	True	0.013673035906219877	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000915	6d23cb3f99e4119cf4a9ed26176177687fdbb1c9f610df5ed658850e789b48df	true	false	eos	68	True	False	False	False	True	0.04072529049414054	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000916	1dd5e78cf98a8c8050ad7abfabe5281cdb2c991ec43ee77767e24c257fa27685	true	false	eos	99	True	False	False	False	True	0.02269411231458318	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000917	5cecf5a4fb6d46ea9dc3e8be31195968bfb81b75f6e1266c40e71d460b85f402	true	false	eos	88	True	False	False	False	True	0.04455480097860504	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000918	d650d23a2a7c0e48e1806e70a9bfba59fac6a79eea506131f446562c7d6c8919	true	false	eos	80	True	False	False	False	True	0.066215612203992	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000919	4e6599ab781d09fcc0acf35f1af79861cc9692dc39aaca5e66ea5e0c0e9f4660	true	false	eos	71	True	False	False	False	True	0.027056659513101926	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000920	d291d962aaf0b7b76038446177896de2dfa65fe9ccb223fb7b13ad1cb8bc530f	true	false	eos	152	True	False	False	False	True	0.02118465573044797	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000921	cf9cdc7ea1a1a1abbed73a3e8178ac619ff242c7e3f13f4e1e1ab9b2218a4436	true	false	eos	89	True	False	False	False	True	0.029661782962304803	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000922	19ce2d9f054fdf58fa577b954f27554ddddbd35eafecd74f5ed8ff2cd1a7483e	true	false	eos	71	True	False	False	False	True	0.01785008519544585	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000923	7d2acac64ccd3c6d7e8abe19ddf5f51b4f6f7d0c450c2806cf4454cf647c5ea6	true	false	eos	68	True	False	False	False	True	0.06096175480734231	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000924	1d7c629e05520a9bbde3a0c307a16a483071b2051ab29cbb9dd2d28e5d2e14e5	true	false	eos	126	True	False	False	False	True	0.058071935281113596	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000925	4983473191c10e1632be3f4623417fa972c7d272cbdeb506dfe80a3763a20574	true	false	eos	63	True	False	False	False	True	0.07503852816431718	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000926	58bd73e212f9c79c292e51e4a763d30b02aa7e9246ae684486f731610900d1cf	true	false	eos	77	True	False	False	False	True	0.053929652770998995	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000927	f99d738007b5f4312395573e1dc1144e078961787029fbeaf9836161e2483293	true	false	eos	90	True	False	False	False	True	0.01689491157542079	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000928	4260c1795a39aefee655a37341a51fccc2ac6bb7d6d964b9949971921155cb84	true	false	eos	74	True	False	False	False	True	0.04275553917413244	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000929	07ddb322879563c3017ae277b0ffe185fabb317bf77982b92b1f09548100099d	true	false	eos	71	True	False	False	False	True	0.048948004294763876	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000930	30901ae934754a04a524d7039002a6e9e8b517b4365befa95e415704e9ecebef	true	false	eos	89	True	False	False	False	True	0.07719500101708147	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000931	ab2933f68f1bb761ec8bcfa6e39a3a43ec336211df76f85316adbf78190cf659	true	false	eos	87	True	False	False	False	True	0.05218637123890571	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000932	0f7f215775840f35a7397a05a22fea5ee130213b4760e7d73d9aea7505a36ed5	true	false	eos	67	True	False	False	False	True	0.029385940229500397	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000933	6b57d414c85c12bda45f0d140c06876f922d51703e16f6a7fe517360e9146b10	true	false	eos	53	True	False	False	False	True	0.10825114890501666	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000934	05b6f6881ba3a30533eb2acc188cd0af1491321962f33d7e6b00c8d43907a4bc	true	false	eos	77	True	False	False	False	True	0.01611673106794699	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000935	c1011c1ed24e6fa928a19b4c90b5fb92b0ecd2bd11f32e40cf9c05936d68b591	true	false	eos	71	True	False	False	False	True	0.06356588834993793	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000936	5cd17d658067ba75a924562f95eb98855d1a7f710e7ef261ba0b84a4d58a88c7	true	false	eos	107	True	False	False	False	True	0.03325366197010108	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000937	9579db3f336210a354d97f6a379b7ffe770bbd83e214886d7a46451f7592ac32	true	false	eos	142	True	False	False	False	True	0.022888739987527284	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000938	da69c65c1161145df9e5cff525859de2cef1f69d14c8a1540a6f26ea6a9da0a7	true	false	eos	75	True	False	False	False	True	0.05969295054318799	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000939	0be93820d70adb308c6b0210aca5993495ac08450323f91f65ae35990a963635	true	false	eos	71	True	False	False	False	True	0.02343639763561299	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000940	1f62daaccbce3cf3c7a339e3567a22c2f277757cbb6558575764fd1c2e066564	true	false	eos	106	True	False	False	False	True	0.011572098050942978	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000941	cbc42552937d241895a6f223d81bcc7fd620262ccbc5b03a8093e8a4eceb9390	true	false	eos	86	True	False	False	False	True	0.01988269845303063	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000942	e71bacbd56e675a37ff0bb14a330d8dcec3e452822b01dd58811a4a3175f6d47	true	false	eos	81	True	False	False	False	True	0.028632127266638146	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000943	b959eb2ea5b204209904719ff2da42005fe316e9ce078c2bbedb2a49e8decc42	true	false	eos	99	True	False	False	False	True	0.02831761711598039	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000944	22ad2ed0c9b453620e8ba3d6cb071b17737d69d00f857fb63eac1453e03d7f37	true	false	eos	92	True	False	False	False	True	0.023510114159844026	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000945	21d11c26fb914c75f4d08c88faa3a8e812af830520be30a0aa2533e443f36c36	true	false	eos	117	True	False	False	False	True	0.01692006930832132	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000946	7ac6346f780a7e9e89e619a371b630d407f09016f226f197a8c5824be8ce3a41	true	false	eos	117	True	False	False	False	True	0.02283885416867318	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000947	ee2c146e47afd7c03bdcb93d33827719d3adde258ca70cfb205243eeef3ca618	true	false	eos	170	True	False	False	False	True	0.035262571549143036	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000948	e7dae682b64984c3f4f9cde3f0526632d867d7ef9cf5d83d26730717644171c2	true	false	eos	104	True	False	False	False	True	0.030395933478561586	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000949	016a538307ea11fa26542702e0f24178d26f39254cce1a57e18702b40d5f06c6	true	false	eos	129	True	False	False	False	True	0.053492704914269204	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000950	c1e7ec165e2f41709644462db240e985e99ac4b835f4b9a5abe032d1ea0e3fc2	true	false	eos	114	True	False	False	False	True	0.03830217824796807	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000951	00476fbf511b5819753d95fef44d404e893c47aadc054d2021bb3ab0ac3ed5b2	true	false	eos	134	True	False	False	False	True	0.010267327868880238	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000952	d21b2b1e58914fc915102e3a15252d7ddbfd598a9877ee76acea7638d71f2806	true	false	eos	111	True	False	False	False	True	0.025767865111467773	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000953	01def96d3f3e1281cf279fee5887315dbc21659b21b627d8e6f346ba9d1da891	true	false	eos	98	True	False	False	False	True	0.0898560936164745	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000954	b3386bfb8160ce396c54a0b9f26089ef2057ebd089091f8f6cb5de54cd31c9d9	true	false	eos	112	True	False	False	False	True	0.03727976960242865	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000955	92b37f51c0f433b9f15fc9b4489cacf25f2f1eec5b3a9fcf423a8e64bc14f8ce	true	false	eos	55	True	False	False	False	True	0.07587763811800664	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000956	e28b374ecd88c5391b233cb0d484d3d20f7fe57e5899fb53e69d582b60f8bacc	true	false	eos	95	True	False	False	False	True	0.019093762376885204	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000957	ad4dc6b3de2bed3c3e3ea94567ab412b6cd6dcc5651597f1ce577046421279d1	true	false	eos	72	True	False	False	False	True	0.028805529259669976	0.06381829728796119	False	True	False	[]	True	False	[]	True	
